word,word_cnt_all,word_cnt_sentence,idf
[↓],4.0,4.0,8.519692404116538
0893,1.0,1.0,9.90598676523643
>>【,6.0,6.0,8.114227296008375
honkidasu,1.0,1.0,9.90598676523643
tokei,1.0,1.0,9.90598676523643
左寄せ,1.0,1.0,9.90598676523643
にゃんにゃん,2.0,2.0,9.212839584676484
右寄せ,1.0,1.0,9.90598676523643
本気出す,4.0,2.0,9.212839584676484
繰り,2.0,2.0,9.212839584676484
635g,1.0,1.0,9.90598676523643
ロングバッテリーライフ,1.0,1.0,9.90598676523643
WebStorage,1.0,1.0,9.90598676523643
カラータッチスクリーン,1.0,1.0,9.90598676523643
TF,27.0,4.0,8.519692404116538
20.3mm,1.0,1.0,9.90598676523643
1.6mm,1.0,1.0,9.90598676523643
掻き立て,1.0,1.0,9.90598676523643
冠する,5.0,4.0,8.519692404116538
汲む,1.0,1.0,9.90598676523643
Extra,2.0,2.0,9.212839584676484
immersion,1.0,1.0,9.90598676523643
ピクチャ,1.0,1.0,9.90598676523643
フィーリングタッチ,1.0,1.0,9.90598676523643
Snapdragn,2.0,2.0,9.212839584676484
T9,1.0,1.0,9.90598676523643
角速度,1.0,1.0,9.90598676523643
LINK,1.0,1.0,9.90598676523643
アクチュエーター,1.0,1.0,9.90598676523643
N3,1.0,1.0,9.90598676523643
見なおし,2.0,2.0,9.212839584676484
Select,2.0,2.0,9.212839584676484
スモールアプリ,2.0,2.0,9.212839584676484
ばりゅー,1.0,1.0,9.90598676523643
405K,2.0,2.0,9.212839584676484
ノッティービー,9.0,9.0,7.708762187900209
にゃーっ,1.0,1.0,9.90598676523643
planning,1.0,1.0,9.90598676523643
ゃっ,3.0,2.0,9.212839584676484
ゃにゃにゃにゃっ,1.0,1.0,9.90598676523643
可哀相,3.0,3.0,8.80737447656832
inline,1.0,1.0,9.90598676523643
引っ掻か,1.0,1.0,9.90598676523643
ネコパンチ,1.0,1.0,9.90598676523643
ゃにゃっ,1.0,1.0,9.90598676523643
どっきり,7.0,2.0,9.212839584676484
331K,1.0,1.0,9.90598676523643
0491,1.0,1.0,9.90598676523643
0498,1.0,1.0,9.90598676523643
受中,2.0,2.0,9.212839584676484
Pictures,9.0,6.0,8.114227296008375
Screenshot,9.0,6.0,8.114227296008375
Screenshots,11.0,7.0,7.960076616181116
IceCreamSandwich,5.0,4.0,8.519692404116538
ITmedia,6.0,4.0,8.519692404116538
528K,2.0,2.0,9.212839584676484
ファーストインプレッション,1.0,1.0,9.90598676523643
Xperia_acro,18.0,9.0,7.708762187900209
LayerPaint,4.0,3.0,8.80737447656832
eraser,1.0,1.0,9.90598676523643
Paint,2.0,2.0,9.212839584676484
WACOM,2.0,2.0,9.212839584676484
Planner,3.0,3.0,8.80737447656832
別レ,1.0,1.0,9.90598676523643
した塗り,2.0,2.0,9.212839584676484
Layer,3.0,3.0,8.80737447656832
スライドバー,3.0,2.0,9.212839584676484
px,1.0,1.0,9.90598676523643
nat,1.0,1.0,9.90598676523643
option,1.0,1.0,9.90598676523643
brush,1.0,1.0,9.90598676523643
すらすら,4.0,4.0,8.519692404116538
流し込ん,1.0,1.0,9.90598676523643
有れ,2.0,2.0,9.212839584676484
PSD,3.0,2.0,9.212839584676484
bucket,1.0,1.0,9.90598676523643
u.,1.0,1.0,9.90598676523643
津波警報,1.0,1.0,9.90598676523643
PROGRESSO,1.0,1.0,9.90598676523643
第3新東京市,1.0,1.0,9.90598676523643
ヱヴァンゲリヲンコラボスマホ,2.0,2.0,9.212839584676484
QUICPay,1.0,1.0,9.90598676523643
かぎら,1.0,1.0,9.90598676523643
当てはまり,1.0,1.0,9.90598676523643
nanaco,1.0,1.0,9.90598676523643
class,3.0,2.0,9.212839584676484
モバイルSuica,9.0,5.0,8.296548852802328
サイフケータイアプリ,2.0,2.0,9.212839584676484
blank,2.0,2.0,9.212839584676484
=_,1.0,1.0,9.90598676523643
」⇒,1.0,1.0,9.90598676523643
SKiP,1.0,1.0,9.90598676523643
-」【,3.0,3.0,8.80737447656832
catchy,1.0,1.0,9.90598676523643
乗り遅れる,1.0,1.0,9.90598676523643
ワダイ,3.0,2.0,9.212839584676484
active,1.0,1.0,9.90598676523643
neo,1.0,1.0,9.90598676523643
NXT,1.0,1.0,9.90598676523643
smartphones,2.0,2.0,9.212839584676484
rollout,1.0,1.0,9.90598676523643
エクスペリア・エスエックス・エスオーゼロゴディー,1.0,1.0,9.90598676523643
CBA,2.0,2.0,9.212839584676484
0002025,1.0,1.0,9.90598676523643
ちっちゃく,1.0,1.0,9.90598676523643
プリイン,7.0,6.0,8.114227296008375
OPUS,1.0,1.0,9.90598676523643
sp,1.0,1.0,9.90598676523643
風呂ねこ,1.0,1.0,9.90598676523643
ドメールアプリ,1.0,1.0,9.90598676523643
ほげ,1.0,1.0,9.90598676523643
SAHRP,1.0,1.0,9.90598676523643
Fujitsu,1.0,1.0,9.90598676523643
取り戻さ,1.0,1.0,9.90598676523643
モメンタム,5.0,5.0,8.296548852802328
Frequently,1.0,1.0,9.90598676523643
DROID,3.0,2.0,9.212839584676484
G+,1.0,1.0,9.90598676523643
Rezound,1.0,1.0,9.90598676523643
Sensation,2.0,2.0,9.212839584676484
XE,2.0,2.0,9.212839584676484
Asked,1.0,1.0,9.90598676523643
Amaze,1.0,1.0,9.90598676523643
Incredible,1.0,1.0,9.90598676523643
Rhyme,1.0,1.0,9.90598676523643
Flyer,1.0,1.0,9.90598676523643
Questions,1.0,1.0,9.90598676523643
Velocity,1.0,1.0,9.90598676523643
etstream,1.0,1.0,9.90598676523643
Blow,3.0,2.0,9.212839584676484
HIGH_SCORE,1.0,1.0,9.90598676523643
起爆,1.0,1.0,9.90598676523643
SELECT,1.0,1.0,9.90598676523643
Camel,1.0,1.0,9.90598676523643
GAMES,1.0,1.0,9.90598676523643
ばば,1.0,1.0,9.90598676523643
ばーん,1.0,1.0,9.90598676523643
気だるい,2.0,2.0,9.212839584676484
ON_OFF,1.0,1.0,9.90598676523643
)」【,6.0,6.0,8.114227296008375
気だる,2.0,2.0,9.212839584676484
壊そ,2.0,2.0,9.212839584676484
LEVEL,1.0,1.0,9.90598676523643
Developers,7.0,3.0,8.80737447656832
年額,2.0,2.0,9.212839584676484
サブスクリプション,2.0,2.0,9.212839584676484
Subscriptions,1.0,1.0,9.90598676523643
定期購入,3.0,2.0,9.212839584676484
売り切り,2.0,2.0,9.212839584676484
ハイスペックスマホ,19.0,16.0,7.133398042996648
とおく,2.0,2.0,9.212839584676484
下面,3.0,3.0,8.80737447656832
Familink,3.0,3.0,8.80737447656832
iida,7.0,5.0,8.296548852802328
表裏,1.0,1.0,9.90598676523643
アプリ・ウィジェット・ショートカット,1.0,1.0,9.90598676523643
棲み分け,2.0,2.0,9.212839584676484
まう,3.0,3.0,8.80737447656832
スペシャルコラボ,1.0,1.0,9.90598676523643
コラボコンテンツ,1.0,1.0,9.90598676523643
みんなのゴルフ,2.0,2.0,9.212839584676484
SYNCi,1.0,1.0,9.90598676523643
シンキ,1.0,1.0,9.90598676523643
リッジレーサー,1.0,1.0,9.90598676523643
ツートンカラー,2.0,2.0,9.212839584676484
ドコモダケ,3.0,3.0,8.80737447656832
PlayStationRVita×,1.0,1.0,9.90598676523643
PlayStationStore,1.0,1.0,9.90598676523643
ドコモコラボマシン,1.0,1.0,9.90598676523643
みんなといっしょ,1.0,1.0,9.90598676523643
マイニャバター,1.0,1.0,9.90598676523643
週刊トロ・ステーション,1.0,1.0,9.90598676523643
onVita×NTT,1.0,1.0,9.90598676523643
ダンジョン,1.0,1.0,9.90598676523643
KAMATA,1.0,1.0,9.90598676523643
DOCOMO,1.0,1.0,9.90598676523643
DLC,2.0,2.0,9.212839584676484
PlayStati,1.0,1.0,9.90598676523643
超過,2.0,2.0,9.212839584676484
128k,4.0,2.0,9.212839584676484
タッチフィードバック,2.0,2.0,9.212839584676484
大音量,3.0,3.0,8.80737447656832
10.9mm,4.0,4.0,8.519692404116538
ケータイクレジット,4.0,3.0,8.80737447656832
東京都文京区後楽,1.0,1.0,9.90598676523643
アスキードットPC編集部,1.0,1.0,9.90598676523643
名古屋会,1.0,1.0,9.90598676523643
粗品,1.0,1.0,9.90598676523643
名城,1.0,1.0,9.90598676523643
愛知県名古屋市中区栄,1.0,1.0,9.90598676523643
栄駅,1.0,1.0,9.90598676523643
DCMX,7.0,4.0,8.519692404116538
桜橋口,1.0,1.0,9.90598676523643
大阪府大阪市北区梅田,1.0,1.0,9.90598676523643
ガスホールスマートフォン,1.0,1.0,9.90598676523643
ハービスOSAKA,2.0,2.0,9.212839584676484
矢場町駅,1.0,1.0,9.90598676523643
ドコミプレミアクラブ・サイト,1.0,1.0,9.90598676523643
302012,1.0,1.0,9.90598676523643
302011,1.0,1.0,9.90598676523643
阪神電車,1.0,1.0,9.90598676523643
アスキー,1.0,1.0,9.90598676523643
ハービス,1.0,1.0,9.90598676523643
HALL,3.0,2.0,9.212839584676484
サカエチカ,1.0,1.0,9.90598676523643
JR中央線,1.0,1.0,9.90598676523643
栄,6.0,5.0,8.296548852802328
IS06,1.0,1.0,9.90598676523643
SIRIUS,1.0,1.0,9.90598676523643
USIM,10.0,8.0,7.826545223556593
SQUARE_ENIX,27.0,10.0,7.603401672242383
オンラインカードバトル,2.0,2.0,9.212839584676484
拡散性ミリオンアーサー,2.0,2.0,9.212839584676484
ミリオンアーサ,2.0,2.0,9.212839584676484
9264,1.0,1.0,9.90598676523643
エフイチニディー,2.0,2.0,9.212839584676484
ゴールドネイビーピンク,4.0,4.0,8.519692404116538
失し,1.0,1.0,9.90598676523643
S001,2.0,2.0,9.212839584676484
spc,1.0,1.0,9.90598676523643
アイコンタップ,2.0,2.0,9.212839584676484
Pixel,4.0,3.0,8.80737447656832
editor,6.0,5.0,8.296548852802328
transparent,1.0,1.0,9.90598676523643
Fill,1.0,1.0,9.90598676523643
フロッピーディスク,1.0,1.0,9.90598676523643
ドット打ち,1.0,1.0,9.90598676523643
Pick,1.0,1.0,9.90598676523643
市松模様,1.0,1.0,9.90598676523643
買得,3.0,3.0,8.80737447656832
フェムトセル,1.0,1.0,9.90598676523643
エックス,2.0,2.0,9.212839584676484
Xx,58.0,24.0,6.727932934888484
SHII,17.0,12.0,7.421080115448429
50色,6.0,6.0,8.114227296008375
PANTONE5,13.0,7.0,7.960076616181116
M9,5.0,5.0,8.296548852802328
PANTONE,22.0,17.0,7.072773421180213
DIGNO_DUAL,24.0,11.0,7.508091492438059
PAN,23.0,11.0,7.508091492438059
許認可,1.0,1.0,9.90598676523643
放射性,1.0,1.0,9.90598676523643
WILLCOM,18.0,12.0,7.421080115448429
かんたん携帯,11.0,6.0,8.114227296008375
ソフトバンクBB株式会社,2.0,2.0,9.212839584676484
測定基準,1.0,1.0,9.90598676523643
WATERPROOF,6.0,5.0,8.296548852802328
510万,6.0,3.0,8.80737447656832
プリモバイル,2.0,2.0,9.212839584676484
TONE,22.0,10.0,7.603401672242383
くいん,1.0,1.0,9.90598676523643
WX04K,24.0,13.0,7.341037407774893
PANTONE_5,11.0,7.0,7.960076616181116
AQOUS,5.0,2.0,9.212839584676484
風評被害,11.0,5.0,8.296548852802328
垂直立ち上げ,1.0,1.0,9.90598676523643
でか,5.0,3.0,8.80737447656832
MHHz,1.0,1.0,9.90598676523643
アクティブシニア,5.0,2.0,9.212839584676484
Casablanca,9.0,4.0,8.519692404116538
防じん,8.0,6.0,8.114227296008375
グラデーションエッジガラス,1.0,1.0,9.90598676523643
ナチュラルカラー,1.0,1.0,9.90598676523643
色空間,1.0,1.0,9.90598676523643
アクティブチェーンイルミ,1.0,1.0,9.90598676523643
ラディアントホワイト,3.0,2.0,9.212839584676484
144g,6.0,4.0,8.519692404116538
bp,4.0,4.0,8.519692404116538
IrDA,9.0,9.0,7.708762187900209
nbsp,30.0,9.0,7.708762187900209
900mA,6.0,4.0,8.519692404116538
DolbyR,3.0,3.0,8.80737447656832
10.7mm,5.0,4.0,8.519692404116538
マゼンタ,4.0,3.0,8.80737447656832
440時間,3.0,3.0,8.80737447656832
）※[,1.0,1.0,9.90598676523643
サクサクタッチパネル,2.0,2.0,9.212839584676484
490時間,2.0,2.0,9.212839584676484
130649,1.0,1.0,9.90598676523643
310万,4.0,2.0,9.212839584676484
スーパーダブルマイク,2.0,2.0,9.212839584676484
Milbeaut,1.0,1.0,9.90598676523643
137g,1.0,1.0,9.90598676523643
かしこく,1.0,1.0,9.90598676523643
クラッシーブラック,1.0,1.0,9.90598676523643
ズームアップ,1.0,1.0,9.90598676523643
420時間,1.0,1.0,9.90598676523643
ウィルコムストア,1.0,1.0,9.90598676523643
([,1.0,1.0,9.90598676523643
148g,2.0,2.0,9.212839584676484
ライトメール,3.0,3.0,8.80737447656832
しっ,3.0,3.0,8.80737447656832
情報処理,1.0,1.0,9.90598676523643
W-VALUE_SELECT,1.0,1.0,9.90598676523643
アプリケーションワンセグ,1.0,1.0,9.90598676523643
]−[,1.0,1.0,9.90598676523643
VALUE,1.0,1.0,9.90598676523643
フトバンクモバイル,5.0,5.0,8.296548852802328
490万,7.0,6.0,8.114227296008375
ローマンビビッドピンク,3.0,2.0,9.212839584676484
ローマンパープル,3.0,2.0,9.212839584676484
ケータイWi-Fi,3.0,3.0,8.80737447656832
パナソニック_モバイルコミュニケーションズ,2.0,2.0,9.212839584676484
ダブルナンバー,2.0,2.0,9.212839584676484
サイトブラウザ,2.0,2.0,9.212839584676484
S!_FeliCa,2.0,2.0,9.212839584676484
384K,1.0,1.0,9.90598676523643
18.6mm,1.0,1.0,9.90598676523643
28インチ,1.0,1.0,9.90598676523643
音声強調,1.0,1.0,9.90598676523643
ノイズキャンセラ,1.0,1.0,9.90598676523643
エコーキャンセラ,1.0,1.0,9.90598676523643
Mpbs,3.0,2.0,9.212839584676484
デコレメールテンプレート,1.0,1.0,9.90598676523643
受画,3.0,3.0,8.80737447656832
アークリッジキー,1.0,1.0,9.90598676523643
93g,2.0,2.0,9.212839584676484
PANTONER,4.0,4.0,8.519692404116538
15.5mm,2.0,2.0,9.212839584676484
AXGP,11.0,5.0,8.296548852802328
MIMO,4.0,3.0,8.80737447656832
Multiple,1.0,1.0,9.90598676523643
ソフトバンクWi-Fiスポット,7.0,4.0,8.519692404116538
130g,2.0,2.0,9.212839584676484
セキュリティーアプリ,3.0,2.0,9.212839584676484
25W,1.0,1.0,9.90598676523643
100W,1.0,1.0,9.90598676523643
HITACHI,1.0,1.0,9.90598676523643
TAP,2.0,2.0,9.212839584676484
945,1.0,1.0,9.90598676523643
軽作業,1.0,1.0,9.90598676523643
26インチ,1.0,1.0,9.90598676523643
DVDレコーダー,3.0,3.0,8.80737447656832
TST,2.0,2.0,9.212839584676484
ZTDAA,1.0,1.0,9.90598676523643
概ね,15.0,13.0,7.341037407774893
58W,1.0,1.0,9.90598676523643
Phenom_II,1.0,1.0,9.90598676523643
8%,1.0,1.0,9.90598676523643
RDT,1.0,1.0,9.90598676523643
MITSUBISHI,1.0,1.0,9.90598676523643
DH,9.0,4.0,8.519692404116538
150W,1.0,1.0,9.90598676523643
261W,1.0,1.0,9.90598676523643
見込む,2.0,2.0,9.212839584676484
8W,1.0,1.0,9.90598676523643
クラッシー,1.0,1.0,9.90598676523643
Android_2.3.5,1.0,1.0,9.90598676523643
スリープボタン,1.0,1.0,9.90598676523643
ホイップアンテナ,1.0,1.0,9.90598676523643
IrSimple,1.0,1.0,9.90598676523643
ホイップ,1.0,1.0,9.90598676523643
シルバーメインカメラ,1.0,1.0,9.90598676523643
ルネサス,1.0,1.0,9.90598676523643
5225,6.0,6.0,8.114227296008375
しょ画,1.0,1.0,9.90598676523643
スリープ・スリープ,1.0,1.0,9.90598676523643
次ぎ,2.0,2.0,9.212839584676484
同機,3.0,3.0,8.80737447656832
スリープキー,1.0,1.0,9.90598676523643
親会社,1.0,1.0,9.90598676523643
スマホブランド,1.0,1.0,9.90598676523643
シャープ製のスマートフォン,3.0,3.0,8.80737447656832
ダブルエックス・ソフトバンク・イチゼロロクエスシチ,1.0,1.0,9.90598676523643
ラディアンホワイト,1.0,1.0,9.90598676523643
SHBEJ,1.0,1.0,9.90598676523643
チラつく,2.0,2.0,9.212839584676484
411K,2.0,2.0,9.212839584676484
文字化け,7.0,5.0,8.296548852802328
テクタイト,1.0,1.0,9.90598676523643
ルナホワイト,1.0,1.0,9.90598676523643
57mm,1.0,1.0,9.90598676523643
両機,1.0,1.0,9.90598676523643
ワイヤレスシティプランニング,3.0,3.0,8.80737447656832
106m,1.0,1.0,9.90598676523643
ファーウェイ,63.0,30.0,6.504789383574273
2800m,1.0,1.0,9.90598676523643
C11,2.0,2.0,9.212839584676484
8850,2.0,2.0,9.212839584676484
1B,2.0,2.0,9.212839584676484
)＞＞__,1.0,1.0,9.90598676523643
信時,2.0,2.0,9.212839584676484
今月15日,3.0,3.0,8.80737447656832
GAZIRU,1.0,1.0,9.90598676523643
LIBERIO,1.0,1.0,9.90598676523643
ペリフェラル,1.0,1.0,9.90598676523643
TABLETY,1.0,1.0,9.90598676523643
テレホンリースワークスタジオ,1.0,1.0,9.90598676523643
テレホン,3.0,3.0,8.80737447656832
タブレッティ,1.0,1.0,9.90598676523643
ラスタバナナ,3.0,3.0,8.80737447656832
MobilePOP,1.0,1.0,9.90598676523643
Brio,1.0,1.0,9.90598676523643
WX01K,9.0,2.0,9.212839584676484
Zio,4.0,4.0,8.519692404116538
WIRELESSJAPAN,4.0,4.0,8.519692404116538
インフォテインメント,1.0,1.0,9.90598676523643
コミュニケーションシステム,1.0,1.0,9.90598676523643
運行管理,2.0,2.0,9.212839584676484
ガジル,1.0,1.0,9.90598676523643
WIRELESS,4.0,4.0,8.519692404116538
リンクアグリゲーション,3.0,2.0,9.212839584676484
M2M,4.0,3.0,8.80737447656832
テレマティクス,2.0,2.0,9.212839584676484
てんけん,1.0,1.0,9.90598676523643
Wing,1.0,1.0,9.90598676523643
ＷＩＲＥＬＥＳＳ,1.0,1.0,9.90598676523643
Milano,1.0,1.0,9.90598676523643
商用車,2.0,2.0,9.212839584676484
WIRELESS_JAPAN,17.0,11.0,7.508091492438059
グループウェア,1.0,1.0,9.90598676523643
コンファレンス,2.0,2.0,9.212839584676484
Dura,1.0,1.0,9.90598676523643
Sweetia,1.0,1.0,9.90598676523643
落っ,1.0,1.0,9.90598676523643
圧型,1.0,1.0,9.90598676523643
ディズニー・モバイル・オン・ソフトバンク,3.0,3.0,8.80737447656832
借り入れ,3.0,3.0,8.80737447656832
】<<,3.0,3.0,8.80737447656832
ウォルト・ディズニー・ジャパン,1.0,1.0,9.90598676523643
ディズニー・モバイル,1.0,1.0,9.90598676523643
）>>【,1.0,1.0,9.90598676523643
0008,1.0,1.0,9.90598676523643
DM012SH,1.0,1.0,9.90598676523643
MVNO,6.0,6.0,8.114227296008375
てきす,1.0,1.0,9.90598676523643
オーディオジャックバッテリー,2.0,2.0,9.212839584676484
147g,1.0,1.0,9.90598676523643
advance,1.0,1.0,9.90598676523643
VIII,9.0,6.0,8.114227296008375
acrive,1.0,1.0,9.90598676523643
IP67,3.0,2.0,9.212839584676484
ミネラルガラスディスプレイ,1.0,1.0,9.90598676523643
8500,1.0,1.0,9.90598676523643
Ericsson,1.0,1.0,9.90598676523643
1305,1.0,1.0,9.90598676523643
Band,43.0,6.0,8.114227296008375
910mA,1.0,1.0,9.90598676523643
PlayStation_Certified,10.0,6.0,8.114227296008375
iPod_nano,1.0,1.0,9.90598676523643
soon,1.0,1.0,9.90598676523643
預り,1.0,1.0,9.90598676523643
電子部品,3.0,2.0,9.212839584676484
メカニカル,2.0,2.0,9.212839584676484
預かり,2.0,2.0,9.212839584676484
modcrew,2.0,2.0,9.212839584676484
coming,2.0,2.0,9.212839584676484
Instruments,3.0,3.0,8.80737447656832
450時間,3.0,3.0,8.80737447656832
10.3mm,4.0,4.0,8.519692404116538
Texas,3.0,3.0,8.80737447656832
割り引き,10.0,10.0,7.603401672242383
GS03,40.0,15.0,7.197936564134219
EMNet,1.0,1.0,9.90598676523643
795円,1.0,1.0,9.90598676523643
BluetoothPhone,2.0,2.0,9.212839584676484
再発売,1.0,1.0,9.90598676523643
ほやほや,1.0,1.0,9.90598676523643
ようやっと,1.0,1.0,9.90598676523643
iTech,1.0,1.0,9.90598676523643
ハンドセットプロファイル,2.0,2.0,9.212839584676484
ニシケンホームページ・アコルネット・,1.0,1.0,9.90598676523643
ニシケン,3.0,2.0,9.212839584676484
伸び伸び,1.0,1.0,9.90598676523643
bモバイル,1.0,1.0,9.90598676523643
マイクロSIM,2.0,2.0,9.212839584676484
エリアカバレッジ,1.0,1.0,9.90598676523643
日本通信株式会社,4.0,4.0,8.519692404116538
413K,2.0,2.0,9.212839584676484
269K,1.0,1.0,9.90598676523643
1089,2.0,2.0,9.212839584676484
濁点,1.0,1.0,9.90598676523643
Google_日本語入力,5.0,4.0,8.519692404116538
よみ,1.0,1.0,9.90598676523643
横道,3.0,3.0,8.80737447656832
)」→「,1.0,1.0,9.90598676523643
ライブウェルカムシート,1.0,1.0,9.90598676523643
SHBEM,1.0,1.0,9.90598676523643
パントン・ファイヴ・イチゼロナナエスシチ,2.0,2.0,9.212839584676484
スペイン広場,1.0,1.0,9.90598676523643
狭し,1.0,1.0,9.90598676523643
cover,1.0,1.0,9.90598676523643
コラボケース,1.0,1.0,9.90598676523643
カバーユー,1.0,1.0,9.90598676523643
BANANA,6.0,5.0,8.296548852802328
RASTA,6.0,5.0,8.296548852802328
BANANA×cherishdoll,1.0,1.0,9.90598676523643
スマホアクセサリー,7.0,5.0,8.296548852802328
いぶし銀,3.0,2.0,9.212839584676484
13.6mm,1.0,1.0,9.90598676523643
ファインシルバー・オーシャンブルー・テンダーローズ,1.0,1.0,9.90598676523643
リファイン,3.0,3.0,8.80737447656832
くぐもっ,1.0,1.0,9.90598676523643
フルブラウザ,3.0,3.0,8.80737447656832
京ぽん,1.0,1.0,9.90598676523643
オーシャンブルー,1.0,1.0,9.90598676523643
ウィルコムウィジェット,1.0,1.0,9.90598676523643
登載,4.0,3.0,8.80737447656832
バイリンガル,1.0,1.0,9.90598676523643
メールコンシェル,1.0,1.0,9.90598676523643
アプリバージョンアップ,1.0,1.0,9.90598676523643
データカード・ルーター,1.0,1.0,9.90598676523643
255円,4.0,3.0,8.80737447656832
57046,1.0,1.0,9.90598676523643
FNAS,1.0,1.0,9.90598676523643
50036,1.0,1.0,9.90598676523643
50046,1.0,1.0,9.90598676523643
57036,1.0,1.0,9.90598676523643
ゴールド・ビビッドピンク・イエロー・ブラック,1.0,1.0,9.90598676523643
Flash_Lite,1.0,1.0,9.90598676523643
PIXELS,1.0,1.0,9.90598676523643
データフォルダ,1.0,1.0,9.90598676523643
102m,3.0,3.0,8.80737447656832
17.4mm,1.0,1.0,9.90598676523643
ファイルフォルダ,1.0,1.0,9.90598676523643
WQVGA,1.0,1.0,9.90598676523643
どかす,1.0,1.0,9.90598676523643
初月,2.0,2.0,9.212839584676484
呼出音,1.0,1.0,9.90598676523643
正式決定,27.0,27.0,6.6101498992321
ｗｉｔｈ,7.0,7.0,7.960076616181116
ＰＨＯＮＥ,2.0,2.0,9.212839584676484
ｓｅｒｉｅｓ,23.0,17.0,7.072773421180213
ｄｏｃｏｍｏ,24.0,18.0,7.015615007340265
ＳＨ,3.0,3.0,8.80737447656832
NECビッグローブ,1.0,1.0,9.90598676523643
770円,1.0,1.0,9.90598676523643
仮想移動体通信事業者,2.0,2.0,9.212839584676484
